project_id,usage_start_time,service,sku,region,cost,credits,instance
proj-26,2025-03-17,Compute Engine,sku-COM-338,europe-west1,19.74,0.0,vm-dev-1
proj-27,2025-03-17,Cloud Storage,sku-CLO-351,asia-south1,5.05,0.0,vm-batch-1
proj-28,2025-03-17,BigQuery,sku-BIG-364,us-central1,61.08,0.0,vm-analytics-1
proj-29,2025-03-17,Dataflow,sku-DAT-377,europe-west1,62.05,0.0,vm-prod-1
proj-30,2025-03-17,Cloud Run,sku-CLO-390,europe-west1,10.11,0.0,vm-dev-1
proj-1,2025-03-18,Compute Engine,sku-COM-13,asia-south1,18.96,0.0,vm-prod-1
proj-2,2025-03-18,Cloud Storage,sku-CLO-26,asia-south1,4.77,0.0,vm-dev-1
proj-3,2025-03-18,BigQuery,sku-BIG-39,asia-south1,61.23,0.0,vm-batch-1
proj-4,2025-03-18,Dataflow,sku-DAT-52,europe-west1,62.76,0.0,vm-analytics-1
proj-5,2025-03-18,Cloud Run,sku-CLO-65,us-central1,10.09,0.0,vm-prod-1
proj-6,2025-03-18,Compute Engine,sku-COM-78,europe-west1,19.78,0.0,vm-dev-1
proj-7,2025-03-18,Cloud Storage,sku-CLO-91,asia-south1,5.06,0.0,vm-batch-1
proj-8,2025-03-18,BigQuery,sku-BIG-104,us-central1,60.62,0.0,vm-analytics-1
proj-9,2025-03-18,Dataflow,sku-DAT-117,asia-south1,62.11,0.0,vm-prod-1
proj-10,2025-03-18,Cloud Run,sku-CLO-130,europe-west1,9.17,0.0,vm-dev-1
proj-11,2025-03-18,Compute Engine,sku-COM-143,asia-south1,21.14,0.0,vm-batch-1
proj-12,2025-03-18,Cloud Storage,sku-CLO-156,us-central1,5.06,0.0,vm-analytics-1
proj-13,2025-03-18,BigQuery,sku-BIG-169,asia-south1,61.7,0.0,vm-prod-1
proj-14,2025-03-18,Dataflow,sku-DAT-182,us-central1,65.04,0.0,vm-dev-1
proj-15,2025-03-18,Cloud Run,sku-CLO-195,asia-south1,9.54,0.0,vm-batch-1
proj-16,2025-03-18,Compute Engine,sku-COM-208,asia-south1,20.01,0.0,vm-analytics-1
proj-17,2025-03-18,Cloud Storage,sku-CLO-221,asia-south1,4.9,0.0,vm-prod-1
proj-18,2025-03-18,BigQuery,sku-BIG-234,europe-west1,59.83,0.0,vm-dev-1
proj-19,2025-03-18,Dataflow,sku-DAT-247,europe-west1,64.85,0.0,vm-batch-1
proj-20,2025-03-18,Cloud Run,sku-CLO-260,asia-south1,10.04,0.0,vm-analytics-1
proj-21,2025-03-18,Compute Engine,sku-COM-273,us-central1,18.75,0.0,vm-prod-1
proj-22,2025-03-18,Cloud Storage,sku-CLO-286,europe-west1,5.09,0.0,vm-dev-1
proj-23,2025-03-18,BigQuery,sku-BIG-299,us-central1,60.15,0.0,vm-batch-1
proj-24,2025-03-18,Dataflow,sku-DAT-312,asia-south1,64.35,0.0,vm-analytics-1
proj-25,2025-03-18,Cloud Run,sku-CLO-325,us-central1,10.02,0.0,vm-prod-1
proj-26,2025-03-18,Compute Engine,sku-COM-338,us-central1,19.21,0.0,vm-dev-1
proj-27,2025-03-18,Cloud Storage,sku-CLO-351,asia-south1,5.12,0.0,vm-batch-1
proj-28,2025-03-18,BigQuery,sku-BIG-364,europe-west1,60.64,0.0,vm-analytics-1
proj-29,2025-03-18,Dataflow,sku-DAT-377,us-central1,63.06,0.0,vm-prod-1
proj-30,2025-03-18,Cloud Run,sku-CLO-390,asia-south1,11.23,0.0,vm-dev-1
proj-1,2025-03-19,Compute Engine,sku-COM-13,us-central1,20.17,0.0,vm-prod-1
proj-2,2025-03-19,Cloud Storage,sku-CLO-26,asia-south1,4.44,0.0,vm-dev-1
proj-3,2025-03-19,BigQuery,sku-BIG-39,asia-south1,61.25,0.0,vm-batch-1
proj-4,2025-03-19,Dataflow,sku-DAT-52,europe-west1,64.3,0.0,vm-analytics-1
proj-5,2025-03-19,Cloud Run,sku-CLO-65,europe-west1,10.96,0.0,vm-prod-1
proj-6,2025-03-19,Compute Engine,sku-COM-78,asia-south1,19.22,0.0,vm-dev-1
proj-7,2025-03-19,Cloud Storage,sku-CLO-91,europe-west1,4.91,0.0,vm-batch-1
proj-8,2025-03-19,BigQuery,sku-BIG-104,europe-west1,61.84,0.0,vm-analytics-1
proj-9,2025-03-19,Dataflow,sku-DAT-117,asia-south1,63.32,0.0,vm-prod-1
proj-10,2025-03-19,Cloud Run,sku-CLO-130,europe-west1,11.43,0.0,vm-dev-1
proj-11,2025-03-19,Compute Engine,sku-COM-143,europe-west1,19.91,0.0,vm-batch-1
proj-12,2025-03-19,Cloud Storage,sku-CLO-156,asia-south1,5.25,0.0,vm-analytics-1
proj-13,2025-03-19,BigQuery,sku-BIG-169,asia-south1,60.36,0.0,vm-prod-1
proj-14,2025-03-19,Dataflow,sku-DAT-182,asia-south1,60.28,0.0,vm-dev-1
proj-15,2025-03-19,Cloud Run,sku-CLO-195,us-central1,10.9,0.0,vm-batch-1
proj-16,2025-03-19,Compute Engine,sku-COM-208,us-central1,18.2,0.0,vm-analytics-1
proj-17,2025-03-19,Cloud Storage,sku-CLO-221,asia-south1,4.84,0.0,vm-prod-1
proj-18,2025-03-19,BigQuery,sku-BIG-234,asia-south1,62.12,0.0,vm-dev-1
proj-19,2025-03-19,Dataflow,sku-DAT-247,asia-south1,65.21,0.0,vm-batch-1
proj-20,2025-03-19,Cloud Run,sku-CLO-260,asia-south1,11.78,0.0,vm-analytics-1
proj-21,2025-03-19,Compute Engine,sku-COM-273,us-central1,19.59,0.0,vm-prod-1
proj-22,2025-03-19,Cloud Storage,sku-CLO-286,us-central1,5.14,0.0,vm-dev-1
proj-23,2025-03-19,BigQuery,sku-BIG-299,asia-south1,57.81,0.0,vm-batch-1
proj-24,2025-03-19,Dataflow,sku-DAT-312,europe-west1,64.22,0.0,vm-analytics-1
proj-25,2025-03-19,Cloud Run,sku-CLO-325,europe-west1,10.07,0.0,vm-prod-1
proj-26,2025-03-19,Compute Engine,sku-COM-338,asia-south1,20.23,0.0,vm-dev-1
proj-27,2025-03-19,Cloud Storage,sku-CLO-351,asia-south1,4.96,0.0,vm-batch-1
proj-28,2025-03-19,BigQuery,sku-BIG-364,us-central1,58.25,0.0,vm-analytics-1
proj-29,2025-03-19,Dataflow,sku-DAT-377,europe-west1,62.42,0.0,vm-prod-1
proj-30,2025-03-19,Cloud Run,sku-CLO-390,us-central1,9.8,0.0,vm-dev-1
proj-1,2025-03-20,Compute Engine,sku-COM-13,us-central1,21.16,0.0,vm-prod-1
proj-2,2025-03-20,Cloud Storage,sku-CLO-26,us-central1,4.93,0.0,vm-dev-1
proj-3,2025-03-20,BigQuery,sku-BIG-39,us-central1,60.69,0.0,vm-batch-1
proj-4,2025-03-20,Dataflow,sku-DAT-52,europe-west1,63.79,0.0,vm-analytics-1
proj-5,2025-03-20,Cloud Run,sku-CLO-65,europe-west1,10.96,0.0,vm-prod-1
proj-6,2025-03-20,Compute Engine,sku-COM-78,us-central1,20.0,0.0,vm-dev-1
proj-7,2025-03-20,Cloud Storage,sku-CLO-91,europe-west1,5.25,0.0,vm-batch-1
proj-8,2025-03-20,BigQuery,sku-BIG-104,asia-south1,63.0,0.0,vm-analytics-1
proj-9,2025-03-20,Dataflow,sku-DAT-117,asia-south1,65.65,0.0,vm-prod-1
proj-10,2025-03-20,Cloud Run,sku-CLO-130,asia-south1,9.78,0.0,vm-dev-1
proj-11,2025-03-20,Compute Engine,sku-COM-143,europe-west1,19.87,0.0,vm-batch-1
proj-12,2025-03-20,Cloud Storage,sku-CLO-156,asia-south1,5.1,0.0,vm-analytics-1
proj-13,2025-03-20,BigQuery,sku-BIG-169,us-central1,61.89,0.0,vm-prod-1
proj-14,2025-03-20,Dataflow,sku-DAT-182,us-central1,63.33,0.0,vm-dev-1
proj-15,2025-03-20,Cloud Run,sku-CLO-195,us-central1,11.11,0.0,vm-batch-1
proj-16,2025-03-20,Compute Engine,sku-COM-208,asia-south1,19.58,0.0,vm-analytics-1
proj-17,2025-03-20,Cloud Storage,sku-CLO-221,us-central1,5.14,0.0,vm-prod-1
proj-18,2025-03-20,BigQuery,sku-BIG-234,us-central1,60.68,0.0,vm-dev-1
proj-19,2025-03-20,Dataflow,sku-DAT-247,us-central1,62.74,0.0,vm-batch-1
proj-20,2025-03-20,Cloud Run,sku-CLO-260,asia-south1,10.31,0.0,vm-analytics-1
proj-21,2025-03-20,Compute Engine,sku-COM-273,asia-south1,20.04,0.0,vm-prod-1
proj-22,2025-03-20,Cloud Storage,sku-CLO-286,europe-west1,5.06,0.0,vm-dev-1
proj-23,2025-03-20,BigQuery,sku-BIG-299,us-central1,60.58,0.0,vm-batch-1
proj-24,2025-03-20,Dataflow,sku-DAT-312,asia-south1,63.1,0.0,vm-analytics-1
proj-25,2025-03-20,Cloud Run,sku-CLO-325,europe-west1,11.26,0.0,vm-prod-1
proj-26,2025-03-20,Compute Engine,sku-COM-338,europe-west1,19.36,0.0,vm-dev-1
proj-27,2025-03-20,Cloud Storage,sku-CLO-351,europe-west1,4.87,0.0,vm-batch-1
proj-28,2025-03-20,BigQuery,sku-BIG-364,europe-west1,58.63,0.0,vm-analytics-1
proj-29,2025-03-20,Dataflow,sku-DAT-377,us-central1,62.57,0.0,vm-prod-1
proj-30,2025-03-20,Cloud Run,sku-CLO-390,europe-west1,10.48,0.0,vm-dev-1
proj-1,2025-03-21,Compute Engine,sku-COM-13,asia-south1,20.7,0.0,vm-prod-1
proj-2,2025-03-21,Cloud Storage,sku-CLO-26,asia-south1,5.27,0.0,vm-dev-1
proj-3,2025-03-21,BigQuery,sku-BIG-39,europe-west1,60.29,0.0,vm-batch-1
proj-4,2025-03-21,Dataflow,sku-DAT-52,asia-south1,65.77,0.0,vm-analytics-1
proj-5,2025-03-21,Cloud Run,sku-CLO-65,us-central1,10.47,0.0,vm-prod-1
proj-6,2025-03-21,Compute Engine,sku-COM-78,asia-south1,20.75,0.0,vm-dev-1
proj-7,2025-03-21,Cloud Storage,sku-CLO-91,us-central1,4.99,0.0,vm-batch-1
proj-8,2025-03-21,BigQuery,sku-BIG-104,asia-south1,59.81,0.0,vm-analytics-1
proj-9,2025-03-21,Dataflow,sku-DAT-117,us-central1,64.36,0.0,vm-prod-1
proj-10,2025-03-21,Cloud Run,sku-CLO-130,europe-west1,207.52,0.0,vm-dev-1
proj-11,2025-03-21,Compute Engine,sku-COM-143,europe-west1,20.48,0.0,vm-batch-1
proj-12,2025-03-21,Cloud Storage,sku-CLO-156,us-central1,4.78,0.0,vm-analytics-1
proj-13,2025-03-21,BigQuery,sku-BIG-169,asia-south1,60.61,0.0,vm-prod-1
proj-14,2025-03-21,Dataflow,sku-DAT-182,europe-west1,62.85,0.0,vm-dev-1
proj-15,2025-03-21,Cloud Run,sku-CLO-195,us-central1,10.05,0.0,vm-batch-1
proj-16,2025-03-21,Compute Engine,sku-COM-208,us-central1,20.95,0.0,vm-analytics-1
proj-17,2025-03-21,Cloud Storage,sku-CLO-221,us-central1,4.88,0.0,vm-prod-1
proj-18,2025-03-21,BigQuery,sku-BIG-234,us-central1,62.07,0.0,vm-dev-1
proj-19,2025-03-21,Dataflow,sku-DAT-247,us-central1,64.16,0.0,vm-batch-1
proj-20,2025-03-21,Cloud Run,sku-CLO-260,europe-west1,10.9,0.0,vm-analytics-1
proj-21,2025-03-21,Compute Engine,sku-COM-273,europe-west1,19.17,0.0,vm-prod-1
proj-22,2025-03-21,Cloud Storage,sku-CLO-286,us-central1,5.17,0.0,vm-dev-1
proj-23,2025-03-21,BigQuery,sku-BIG-299,us-central1,59.67,0.0,vm-batch-1
proj-24,2025-03-21,Dataflow,sku-DAT-312,asia-south1,63.18,0.0,vm-analytics-1
proj-25,2025-03-21,Cloud Run,sku-CLO-325,us-central1,10.41,0.0,vm-prod-1
proj-26,2025-03-21,Compute Engine,sku-COM-338,us-central1,19.01,0.0,vm-dev-1
proj-27,2025-03-21,Cloud Storage,sku-CLO-351,asia-south1,5.02,0.0,vm-batch-1
proj-28,2025-03-21,BigQuery,sku-BIG-364,asia-south1,63.75,0.0,vm-analytics-1
proj-29,2025-03-21,Dataflow,sku-DAT-377,us-central1,64.97,0.0,vm-prod-1
proj-30,2025-03-21,Cloud Run,sku-CLO-390,us-central1,9.95,0.0,vm-dev-1
proj-1,2025-03-22,Compute Engine,sku-COM-13,us-central1,16.99,0.0,vm-prod-1
proj-2,2025-03-22,Cloud Storage,sku-CLO-26,asia-south1,4.41,0.0,vm-dev-1
proj-3,2025-03-22,BigQuery,sku-BIG-39,us-central1,49.49,0.0,vm-batch-1
proj-4,2025-03-22,Dataflow,sku-DAT-52,europe-west1,55.61,0.0,vm-analytics-1
proj-5,2025-03-22,Cloud Run,sku-CLO-65,europe-west1,8.37,0.0,vm-prod-1
proj-6,2025-03-22,Compute Engine,sku-COM-78,asia-south1,18.35,0.0,vm-dev-1
proj-7,2025-03-22,Cloud Storage,sku-CLO-91,asia-south1,4.29,0.0,vm-batch-1
proj-8,2025-03-22,BigQuery,sku-BIG-104,europe-west1,49.96,0.0,vm-analytics-1
proj-9,2025-03-22,Dataflow,sku-DAT-117,asia-south1,400.41,0.0,vm-prod-1
proj-10,2025-03-22,Cloud Run,sku-CLO-130,asia-south1,9.84,0.0,vm-dev-1
proj-11,2025-03-22,Compute Engine,sku-COM-143,europe-west1,17.54,0.0,vm-batch-1
proj-12,2025-03-22,Cloud Storage,sku-CLO-156,europe-west1,4.59,0.0,vm-analytics-1
proj-13,2025-03-22,BigQuery,sku-BIG-169,asia-south1,52.6,0.0,vm-prod-1
proj-14,2025-03-22,Dataflow,sku-DAT-182,europe-west1,55.08,0.0,vm-dev-1
proj-15,2025-03-22,Cloud Run,sku-CLO-195,europe-west1,8.59,0.0,vm-batch-1
proj-16,2025-03-22,Compute Engine,sku-COM-208,asia-south1,17.46,0.0,vm-analytics-1
proj-17,2025-03-22,Cloud Storage,sku-CLO-221,asia-south1,3.93,0.0,vm-prod-1
proj-18,2025-03-22,BigQuery,sku-BIG-234,us-central1,54.13,0.0,vm-dev-1
proj-19,2025-03-22,Dataflow,sku-DAT-247,europe-west1,55.04,0.0,vm-batch-1
proj-20,2025-03-22,Cloud Run,sku-CLO-260,asia-south1,8.25,0.0,vm-analytics-1
proj-21,2025-03-22,Compute Engine,sku-COM-273,us-central1,17.56,0.0,vm-prod-1
proj-22,2025-03-22,Cloud Storage,sku-CLO-286,us-central1,4.31,0.0,vm-dev-1
proj-23,2025-03-22,BigQuery,sku-BIG-299,us-central1,54.18,0.0,vm-batch-1
proj-24,2025-03-22,Dataflow,sku-DAT-312,asia-south1,52.57,0.0,vm-analytics-1
proj-25,2025-03-22,Cloud Run,sku-CLO-325,asia-south1,9.3,0.0,vm-prod-1
proj-26,2025-03-22,Compute Engine,sku-COM-338,europe-west1,16.75,0.0,vm-dev-1
proj-27,2025-03-22,Cloud Storage,sku-CLO-351,us-central1,4.47,2.92,vm-batch-1
proj-28,2025-03-22,BigQuery,sku-BIG-364,europe-west1,53.18,0.0,vm-analytics-1
proj-29,2025-03-22,Dataflow,sku-DAT-377,asia-south1,52.96,0.0,vm-prod-1
proj-30,2025-03-22,Cloud Run,sku-CLO-390,europe-west1,8.41,0.0,vm-dev-1
proj-1,2025-03-23,Compute Engine,sku-COM-13,europe-west1,17.55,0.0,vm-prod-1
proj-2,2025-03-23,Cloud Storage,sku-CLO-26,us-central1,4.55,0.0,vm-dev-1
proj-3,2025-03-23,BigQuery,sku-BIG-39,europe-west1,53.33,0.0,vm-batch-1
proj-4,2025-03-23,Dataflow,sku-DAT-52,us-central1,56.47,0.0,vm-analytics-1
proj-5,2025-03-23,Cloud Run,sku-CLO-65,us-central1,9.17,0.0,vm-prod-1
proj-6,2025-03-23,Compute Engine,sku-COM-78,us-central1,18.86,0.0,vm-dev-1
proj-7,2025-03-23,Cloud Storage,sku-CLO-91,us-central1,4.57,0.0,vm-batch-1
proj-8,2025-03-23,BigQuery,sku-BIG-104,europe-west1,49.07,0.0,vm-analytics-1
proj-9,2025-03-23,Dataflow,sku-DAT-117,us-central1,54.53,0.0,vm-prod-1
proj-10,2025-03-23,Cloud Run,sku-CLO-130,europe-west1,8.57,0.0,vm-dev-1
proj-11,2025-03-23,Compute Engine,sku-COM-143,europe-west1,16.69,0.0,vm-batch-1
proj-12,2025-03-23,Cloud Storage,sku-CLO-156,europe-west1,4.29,0.0,vm-analytics-1
proj-13,2025-03-23,BigQuery,sku-BIG-169,asia-south1,50.77,0.0,vm-prod-1
proj-14,2025-03-23,Dataflow,sku-DAT-182,asia-south1,55.18,0.0,vm-dev-1
proj-15,2025-03-23,Cloud Run,sku-CLO-195,asia-south1,8.2,0.0,vm-batch-1
proj-16,2025-03-23,Compute Engine,sku-COM-208,asia-south1,18.13,0.0,vm-analytics-1
proj-17,2025-03-23,Cloud Storage,sku-CLO-221,europe-west1,4.71,0.0,vm-prod-1
proj-18,2025-03-23,BigQuery,sku-BIG-234,us-central1,51.46,0.0,vm-dev-1
proj-19,2025-03-23,Dataflow,sku-DAT-247,europe-west1,53.85,0.0,vm-batch-1
proj-20,2025-03-23,Cloud Run,sku-CLO-260,asia-south1,9.61,0.0,vm-analytics-1
proj-21,2025-03-23,Compute Engine,sku-COM-273,asia-south1,17.07,0.0,vm-prod-1
proj-22,2025-03-23,Cloud Storage,sku-CLO-286,asia-south1,4.42,0.0,vm-dev-1
proj-23,2025-03-23,BigQuery,sku-BIG-299,asia-south1,55.44,0.0,vm-batch-1
proj-24,2025-03-23,Dataflow,sku-DAT-312,us-central1,54.73,0.0,vm-analytics-1
proj-25,2025-03-23,Cloud Run,sku-CLO-325,asia-south1,9.31,0.0,vm-prod-1
proj-26,2025-03-23,Compute Engine,sku-COM-338,us-central1,15.65,0.0,vm-dev-1
proj-27,2025-03-23,Cloud Storage,sku-CLO-351,us-central1,4.31,0.0,vm-batch-1
proj-28,2025-03-23,BigQuery,sku-BIG-364,europe-west1,52.18,0.0,vm-analytics-1
proj-29,2025-03-23,Dataflow,sku-DAT-377,asia-south1,53.44,0.0,vm-prod-1
proj-30,2025-03-23,Cloud Run,sku-CLO-390,europe-west1,8.86,6.72,vm-dev-1
proj-1,2025-03-24,Compute Engine,sku-COM-13,us-central1,21.11,0.0,vm-prod-1
proj-2,2025-03-24,Cloud Storage,sku-CLO-26,europe-west1,5.06,0.0,vm-dev-1
proj-3,2025-03-24,BigQuery,sku-BIG-39,us-central1,59.29,0.0,vm-batch-1
proj-4,2025-03-24,Dataflow,sku-DAT-52,asia-south1,62.52,0.0,vm-analytics-1
proj-5,2025-03-24,Cloud Run,sku-CLO-65,europe-west1,9.98,0.0,vm-prod-1
proj-6,2025-03-24,Compute Engine,sku-COM-78,us-central1,18.1,0.0,vm-dev-1
proj-7,2025-03-24,Cloud Storage,sku-CLO-91,europe-west1,5.15,0.0,vm-batch-1
proj-8,2025-03-24,BigQuery,sku-BIG-104,asia-south1,59.62,0.0,vm-analytics-1
proj-9,2025-03-24,Dataflow,sku-DAT-117,europe-west1,64.28,0.0,vm-prod-1
proj-10,2025-03-24,Cloud Run,sku-CLO-130,us-central1,9.69,0.0,vm-dev-1
proj-11,2025-03-24,Compute Engine,sku-COM-143,asia-south1,19.88,0.0,vm-batch-1
proj-12,2025-03-24,Cloud Storage,sku-CLO-156,asia-south1,4.93,0.0,vm-analytics-1
proj-13,2025-03-24,BigQuery,sku-BIG-169,europe-west1,60.98,0.0,vm-prod-1
proj-14,2025-03-24,Dataflow,sku-DAT-182,asia-south1,66.22,0.0,vm-dev-1
proj-15,2025-03-24,Cloud Run,sku-CLO-195,us-central1,10.39,0.0,vm-batch-1
proj-16,2025-03-24,Compute Engine,sku-COM-208,us-central1,20.02,0.0,vm-analytics-1
proj-17,2025-03-24,Cloud Storage,sku-CLO-221,us-central1,5.16,0.0,vm-prod-1
proj-18,2025-03-24,BigQuery,sku-BIG-234,asia-south1,60.14,0.0,vm-dev-1
proj-19,2025-03-24,Dataflow,sku-DAT-247,europe-west1,64.94,0.0,vm-batch-1
proj-20,2025-03-24,Cloud Run,sku-CLO-260,europe-west1,9.78,0.0,vm-analytics-1
proj-21,2025-03-24,Compute Engine,sku-COM-273,asia-south1,18.82,0.0,vm-prod-1
proj-22,2025-03-24,Cloud Storage,sku-CLO-286,europe-west1,4.99,0.0,vm-dev-1
proj-23,2025-03-24,BigQuery,sku-BIG-299,europe-west1,59.78,0.0,vm-batch-1
proj-24,2025-03-24,Dataflow,sku-DAT-312,europe-west1,65.56,0.0,vm-analytics-1
proj-25,2025-03-24,Cloud Run,sku-CLO-325,europe-west1,9.53,0.0,vm-prod-1
proj-26,2025-03-24,Compute Engine,sku-COM-338,asia-south1,20.43,0.0,vm-dev-1
proj-27,2025-03-24,Cloud Storage,sku-CLO-351,europe-west1,5.19,0.0,vm-batch-1
proj-28,2025-03-24,BigQuery,sku-BIG-364,us-central1,61.16,0.0,vm-analytics-1
proj-29,2025-03-24,Dataflow,sku-DAT-377,us-central1,65.5,0.0,vm-prod-1
proj-30,2025-03-24,Cloud Run,sku-CLO-390,asia-south1,9.84,0.0,vm-dev-1
proj-1,2025-03-25,Compute Engine,sku-COM-13,asia-south1,19.57,0.0,vm-prod-1
proj-2,2025-03-25,Cloud Storage,sku-CLO-26,europe-west1,5.06,0.0,vm-dev-1
proj-3,2025-03-25,BigQuery,sku-BIG-39,asia-south1,62.88,0.0,vm-batch-1
proj-4,2025-03-25,Dataflow,sku-DAT-52,us-central1,64.24,0.0,vm-analytics-1
proj-5,2025-03-25,Cloud Run,sku-CLO-65,asia-south1,10.37,0.0,vm-prod-1
proj-6,2025-03-25,Compute Engine,sku-COM-78,us-central1,19.69,0.0,vm-dev-1
proj-7,2025-03-25,Cloud Storage,sku-CLO-91,asia-south1,4.95,0.0,vm-batch-1
proj-8,2025-03-25,BigQuery,sku-BIG-104,europe-west1,61.07,0.0,vm-analytics-1
proj-9,2025-03-25,Dataflow,sku-DAT-117,europe-west1,63.8,0.0,vm-prod-1
proj-10,2025-03-25,Cloud Run,sku-CLO-130,asia-south1,11.36,0.0,vm-dev-1
proj-11,2025-03-25,Compute Engine,sku-COM-143,us-central1,20.54,0.0,vm-batch-1
proj-12,2025-03-25,Cloud Storage,sku-CLO-156,asia-south1,4.97,0.0,vm-analytics-1
proj-13,2025-03-25,BigQuery,sku-BIG-169,us-central1,59.39,0.0,vm-prod-1
proj-14,2025-03-25,Dataflow,sku-DAT-182,asia-south1,64.05,0.0,vm-dev-1
proj-15,2025-03-25,Cloud Run,sku-CLO-195,us-central1,10.07,0.0,vm-batch-1
proj-16,2025-03-25,Compute Engine,sku-COM-208,europe-west1,19.78,0.0,vm-analytics-1
proj-17,2025-03-25,Cloud Storage,sku-CLO-221,europe-west1,5.18,0.0,vm-prod-1
proj-18,2025-03-25,BigQuery,sku-BIG-234,asia-south1,60.75,0.0,vm-dev-1
proj-19,2025-03-25,Dataflow,sku-DAT-247,asia-south1,64.65,0.0,vm-batch-1
proj-20,2025-03-25,Cloud Run,sku-CLO-260,us-central1,10.53,0.0,vm-analytics-1
proj-21,2025-03-25,Compute Engine,sku-COM-273,europe-west1,19.77,0.0,vm-prod-1
proj-22,2025-03-25,Cloud Storage,sku-CLO-286,europe-west1,5.14,0.0,vm-dev-1
proj-23,2025-03-25,BigQuery,sku-BIG-299,us-central1,60.62,0.0,vm-batch-1
proj-24,2025-03-25,Dataflow,sku-DAT-312,europe-west1,62.26,0.0,vm-analytics-1
proj-25,2025-03-25,Cloud Run,sku-CLO-325,asia-south1,10.61,0.0,vm-prod-1
proj-26,2025-03-25,Compute Engine,sku-COM-338,asia-south1,19.57,0.0,vm-dev-1
proj-27,2025-03-25,Cloud Storage,sku-CLO-351,europe-west1,4.98,0.0,vm-batch-1
proj-28,2025-03-25,BigQuery,sku-BIG-364,europe-west1,61.93,0.0,vm-analytics-1
proj-29,2025-03-25,Dataflow,sku-DAT-377,us-central1,63.54,0.0,vm-prod-1
proj-30,2025-03-25,Cloud Run,sku-CLO-390,asia-south1,10.7,0.0,vm-dev-1
proj-1,2025-03-26,Compute Engine,sku-COM-13,europe-west1,19.95,0.0,vm-prod-1
proj-2,2025-03-26,Cloud Storage,sku-CLO-26,us-central1,4.97,0.0,vm-dev-1
proj-3,2025-03-26,BigQuery,sku-BIG-39,asia-south1,60.35,0.0,vm-batch-1
proj-4,2025-03-26,Dataflow,sku-DAT-52,asia-south1,62.06,0.0,vm-analytics-1
proj-5,2025-03-26,Cloud Run,sku-CLO-65,europe-west1,10.78,0.0,vm-prod-1
proj-6,2025-03-26,Compute Engine,sku-COM-78,us-central1,20.67,0.0,vm-dev-1
proj-7,2025-03-26,Cloud Storage,sku-CLO-91,us-central1,5.16,0.0,vm-batch-1
proj-8,2025-03-26,BigQuery,sku-BIG-104,asia-south1,59.25,0.0,vm-analytics-1
proj-9,2025-03-26,Dataflow,sku-DAT-117,europe-west1,65.27,0.0,vm-prod-1
proj-10,2025-03-26,Cloud Run,sku-CLO-130,asia-south1,10.48,0.0,vm-dev-1
proj-11,2025-03-26,Compute Engine,sku-COM-143,europe-west1,19.78,0.0,vm-batch-1
proj-12,2025-03-26,Cloud Storage,sku-CLO-156,europe-west1,5.14,0.0,vm-analytics-1
proj-13,2025-03-26,BigQuery,sku-BIG-169,asia-south1,61.39,0.0,vm-prod-1
proj-14,2025-03-26,Dataflow,sku-DAT-182,europe-west1,63.01,0.0,vm-dev-1
proj-15,2025-03-26,Cloud Run,sku-CLO-195,europe-west1,10.82,0.0,vm-batch-1
proj-16,2025-03-26,Compute Engine,sku-COM-208,asia-south1,20.86,0.0,vm-analytics-1
proj-17,2025-03-26,Cloud Storage,sku-CLO-221,europe-west1,4.95,0.0,vm-prod-1
proj-18,2025-03-26,BigQuery,sku-BIG-234,asia-south1,59.98,0.0,vm-dev-1
proj-19,2025-03-26,Dataflow,sku-DAT-247,asia-south1,64.77,0.0,vm-batch-1
proj-20,2025-03-26,Cloud Run,sku-CLO-260,europe-west1,10.15,0.0,vm-analytics-1
proj-21,2025-03-26,Compute Engine,sku-COM-273,europe-west1,20.63,0.0,vm-prod-1
proj-22,2025-03-26,Cloud Storage,sku-CLO-286,asia-south1,5.04,0.0,vm-dev-1
proj-23,2025-03-26,BigQuery,sku-BIG-299,asia-south1,62.04,0.0,vm-batch-1
proj-24,2025-03-26,Dataflow,sku-DAT-312,asia-south1,65.35,0.0,vm-analytics-1
proj-25,2025-03-26,Cloud Run,sku-CLO-325,us-central1,10.57,0.0,vm-prod-1
proj-26,2025-03-26,Compute Engine,sku-COM-338,asia-south1,19.87,0.0,vm-dev-1
proj-27,2025-03-26,Cloud Storage,sku-CLO-351,asia-south1,5.29,0.0,vm-batch-1
proj-28,2025-03-26,BigQuery,sku-BIG-364,europe-west1,62.22,0.0,vm-analytics-1
proj-29,2025-03-26,Dataflow,sku-DAT-377,us-central1,64.7,0.0,vm-prod-1
proj-30,2025-03-26,Cloud Run,sku-CLO-390,asia-south1,9.82,0.0,vm-dev-1
proj-1,2025-03-27,Compute Engine,sku-COM-13,europe-west1,20.95,0.0,vm-prod-1
proj-2,2025-03-27,Cloud Storage,sku-CLO-26,us-central1,5.12,0.0,vm-dev-1
proj-3,2025-03-27,BigQuery,sku-BIG-39,us-central1,58.19,0.0,vm-batch-1
proj-4,2025-03-27,Dataflow,sku-DAT-52,asia-south1,409.07,0.0,vm-analytics-1
proj-5,2025-03-27,Cloud Run,sku-CLO-65,europe-west1,10.56,0.0,vm-prod-1
proj-6,2025-03-27,Compute Engine,sku-COM-78,asia-south1,19.9,0.0,vm-dev-1
proj-7,2025-03-27,Cloud Storage,sku-CLO-91,us-central1,4.89,0.0,vm-batch-1
